config,n,w,b,white_piece,black_piece,positions,quiet_positions,always_win_stm,always_win_white,quiet_always_win_stm,quiet_always_win_white,deepest_white,deepest_black,deepest_white_quiet,deepest_black_quiet,wtm_win,wtm_draw,wtm_loss,btm_win,btm_draw,btm_loss,wtm_win_pct,wtm_draw_pct,wtm_loss_pct,btm_win_pct,btm_draw_pct,btm_loss_pct,q_wtm_win,q_wtm_draw,q_wtm_loss,q_btm_win,q_btm_draw,q_btm_loss,q_wtm_win_pct,q_wtm_draw_pct,q_wtm_loss_pct,q_btm_win_pct,q_btm_draw_pct,q_btm_loss_pct,deepest_white_pos,deepest_white_quiet_pos
BBBvRR,3,3,2,bishop,rook,1260,0,0,0,na,na,7,15,0,0,718,468,74,4,360,896,56.984127,37.142857,5.873016,0.317460,28.571429,71.111111,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wBa1,wBc1,wBa2,bRb2,bRa3",
BBBvRR,4,3,2,bishop,rook,43680,16,0,0,0,0,13,17,0,15,18400,24512,768,36,19792,23852,42.124542,56.117216,1.758242,0.082418,45.311355,54.606227,0,16,0,0,8,8,0.000000,100.000000,0.000000,0.000000,50.000000,50.000000,"wBc1,wBd1,wBb2,bRa3,bRa4",
BBBvRR,5,3,2,bishop,rook,531300,3504,0,0,0,0,23,33,0,33,176830,349676,4794,260,340964,190076,33.282515,65.815170,0.902315,0.048937,64.175419,35.775645,0,3504,0,0,3440,64,0.000000,100.000000,0.000000,0.000000,98.173516,1.826484,"wBb1,wBd1,wBa3,bRa2,bRc5",
BBBvRR,6,3,2,bishop,rook,3769920,75712,0,0,0,0,9,11,0,0,13276,3756644,0,0,3768888,1032,0.352156,99.647844,0.000000,0.000000,99.972625,0.027375,0,75712,0,0,75712,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBe1,wBb2,wBd2,bRa1,bRa5",
BBBvRR,7,3,2,bishop,rook,19068840,762484,0,0,0,0,9,0,0,0,20064,19048776,0,0,19068840,0,0.105219,99.894781,0.000000,0.000000,100.000000,0.000000,0,762484,0,0,762484,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBe1,wBb2,wBd2,bRa1,bRa5",
BBBvRR,8,3,2,bishop,rook,76245120,4868192,0,0,0,0,9,0,0,0,30796,76214324,0,0,76245120,0,0.040391,99.959609,0.000000,0.000000,100.000000,0.000000,0,4868192,0,0,4868192,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBe1,wBb2,wBd2,bRa1,bRa5",
BBBvRR,9,3,2,bishop,rook,256215960,23106896,0,0,0,0,9,0,0,0,44720,256171240,0,0,256215960,0,0.017454,99.982546,0.000000,0.000000,100.000000,0.000000,0,23106896,0,0,23106896,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBe1,wBb2,wBd2,bRa1,bRa5",
BBBvRR,10,3,2,bishop,rook,752875200,na,0,0,na,na,9,0,0,na,62212,752812988,0,0,752875200,0,0.008263,99.991737,0.000000,0.000000,100.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wBe1,wBb2,wBd2,bRa1,bRa5",
BBBvRR,11,3,2,bishop,rook,1987925940,na,0,0,na,na,9,0,0,na,83696,1987842244,0,0,1987925940,0,0.004210,99.995790,0.000000,0.000000,100.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wBe1,wBb2,wBd2,bRa1,bRa5",
BBBvRR,12,3,2,bishop,rook,4810085280,na,0,0,na,na,9,0,0,na,109548,4809975732,0,0,4810085280,0,0.002277,99.997723,0.000000,0.000000,100.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wBe1,wBb2,wBd2,bRa1,bRa5",
BBvB,3,2,1,bishop,bishop,252,126,0,0,0,0,3,3,3,0,150,102,0,46,202,4,59.523810,40.476190,0.000000,18.253968,80.158730,1.587302,24,102,0,24,102,0,19.047619,80.952381,0.000000,19.047619,80.952381,0.000000,"wBa1,wBb1,bBb3","wBa1,wBb1,bBb3"
BBvB,4,2,1,bishop,bishop,1680,972,0,0,0,0,9,0,9,0,784,896,0,192,1488,0,46.666667,53.333333,0.000000,11.428571,88.571429,0.000000,76,896,0,76,896,0,7.818930,92.181070,0.000000,7.818930,92.181070,0.000000,"wBb1,wBa2,bBd1","wBb1,wBa2,bBd1"
BBvB,5,2,1,bishop,bishop,6900,4384,0,0,0,0,13,0,13,0,2854,4046,0,546,6354,0,41.362319,58.637681,0.000000,7.913043,92.086957,0.000000,338,4046,0,290,4094,0,7.709854,92.290146,0.000000,6.614964,93.385036,0.000000,"wBa3,wBe3,bBc3","wBa3,wBe3,bBc3"
BBvB,6,2,1,bishop,bishop,21420,14536,0,0,0,0,7,0,7,0,7068,14352,0,184,21236,0,32.997199,67.002801,0.000000,0.859010,99.140990,0.000000,184,14352,0,0,14536,0,1.265823,98.734177,0.000000,0.000000,100.000000,0.000000,"wBa1,wBb2,bBe1","wBa1,wBb2,bBe1"
BBvB,7,2,1,bishop,bishop,55272,39398,0,0,0,0,7,0,7,0,16198,39074,0,268,55004,0,29.305978,70.694022,0.000000,0.484875,99.515125,0.000000,324,39074,0,0,39398,0,0.822377,99.177623,0.000000,0.000000,100.000000,0.000000,"wBb1,wBc2,bBf1","wBb1,wBc2,bBf1"
BBvB,8,2,1,bishop,bishop,124992,92552,0,0,0,0,7,0,7,0,32992,92000,0,372,124620,0,26.395289,73.604711,0.000000,0.297619,99.702381,0.000000,552,92000,0,0,92552,0,0.596421,99.403579,0.000000,0.000000,100.000000,0.000000,"wBa1,wBb2,bBg1","wBa1,wBb2,bBg1"
BBvB,9,2,1,bishop,bishop,255960,195376,0,0,0,0,7,0,7,0,61416,194544,0,488,255472,0,23.994374,76.005626,0.000000,0.190655,99.809345,0.000000,832,194544,0,0,195376,0,0.425846,99.574154,0.000000,0.000000,100.000000,0.000000,"wBb1,wBc2,bBh1","wBb1,wBc2,bBh1"
BBvB,10,2,1,bishop,bishop,485100,na,0,0,na,na,7,0,7,na,106752,378348,0,624,484476,0,22.006184,77.993816,0.000000,0.128633,99.871367,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wBa1,wBb2,bBi1","wBa1,wBb2,bBi1"
BBvB,11,2,1,bishop,bishop,863940,na,0,0,na,na,7,0,7,na,175530,688410,0,772,863168,0,20.317383,79.682617,0.000000,0.089358,99.910642,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wBb1,wBc2,bBj1","wBb1,wBc2,bBj1"
BBvB,12,2,1,bishop,bishop,1462032,na,0,0,na,na,7,0,7,na,275948,1186084,0,940,1461092,0,18.874279,81.125721,0.000000,0.064294,99.935706,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wBa1,wBb2,bBk1","wBa1,wBb2,bBk1"
BBvB,3,2,1,bishop+bishop,bishop,504,252,0,0,0,0,3,3,3,na,300,204,0,92,404,8,59.523810,40.476190,0.000000,18.253968,80.158730,1.587302,48,204,0,48,204,0,19.047619,80.952381,0.000000,19.047619,80.952381,0.000000,"wBa1,wBb1,bBb3","wBa1,wBb1,bBb3"
BBvB,4,2,1,bishop+bishop,bishop,3360,1944,0,0,0,0,9,0,9,na,1568,1792,0,384,2976,0,46.666667,53.333333,0.000000,11.428571,88.571429,0.000000,152,1792,0,152,1792,0,7.818930,92.181070,0.000000,7.818930,92.181070,0.000000,"wBb1,wBa2,bBd1","wBb1,wBa2,bBd1"
BBvB,5,2,1,bishop+bishop,bishop,13800,8768,0,0,0,0,13,0,13,na,5708,8092,0,1092,12708,0,41.362319,58.637681,0.000000,7.913043,92.086957,0.000000,676,8092,0,580,8188,0,7.709854,92.290146,0.000000,6.614964,93.385036,0.000000,"wBc1,wBc5,bBc3","wBc1,wBc5,bBc3"
BBvB,6,2,1,bishop+bishop,bishop,42840,29072,0,0,0,0,7,0,7,na,14136,28704,0,368,42472,0,32.997199,67.002801,0.000000,0.859010,99.140990,0.000000,368,28704,0,0,29072,0,1.265823,98.734177,0.000000,0.000000,100.000000,0.000000,"wBa1,wBb2,bBe1","wBa1,wBb2,bBe1"
BBvB,7,2,1,bishop+bishop,bishop,110544,78796,0,0,0,0,7,0,7,na,32396,78148,0,536,110008,0,29.305978,70.694022,0.000000,0.484875,99.515125,0.000000,648,78148,0,0,78796,0,0.822377,99.177623,0.000000,0.000000,100.000000,0.000000,"wBb1,wBc2,bBf1","wBb1,wBc2,bBf1"
BBvB,8,2,1,bishop+bishop,bishop,249984,185104,0,0,0,0,7,0,7,na,65984,184000,0,744,249240,0,26.395289,73.604711,0.000000,0.297619,99.702381,0.000000,1104,184000,0,0,185104,0,0.596421,99.403579,0.000000,0.000000,100.000000,0.000000,"wBa1,wBb2,bBg1","wBa1,wBb2,bBg1"
BBvB,9,2,1,bishop+bishop,bishop,511920,390752,0,0,0,0,7,0,7,na,122832,389088,0,976,510944,0,23.994374,76.005626,0.000000,0.190655,99.809345,0.000000,1664,389088,0,0,390752,0,0.425846,99.574154,0.000000,0.000000,100.000000,0.000000,"wBb1,wBc2,bBh1","wBb1,wBc2,bBh1"
BBvB,10,2,1,bishop+bishop,bishop,970200,759160,0,0,0,0,7,0,7,na,213504,756696,0,1248,968952,0,22.006184,77.993816,0.000000,0.128633,99.871367,0.000000,2464,756696,0,0,759160,0,0.324569,99.675431,0.000000,0.000000,100.000000,0.000000,"wBa1,wBb2,bBi1","wBa1,wBb2,bBi1"
BBvB,11,2,1,bishop+bishop,bishop,1727880,1380220,0,0,0,0,7,0,7,na,351060,1376820,0,1544,1726336,0,20.317383,79.682617,0.000000,0.089358,99.910642,0.000000,3400,1376820,0,0,1380220,0,0.246338,99.753662,0.000000,0.000000,100.000000,0.000000,"wBb1,wBc2,bBj1","wBb1,wBc2,bBj1"
BBvB,12,2,1,bishop+bishop,bishop,2924064,2376808,0,0,0,0,7,0,7,na,551896,2372168,0,1880,2922184,0,18.874279,81.125721,0.000000,0.064294,99.935706,0.000000,4640,2372168,0,0,2376808,0,0.195220,99.804780,0.000000,0.000000,100.000000,0.000000,"wBa1,wBb2,bBk1","wBa1,wBb2,bBk1"
BBvBB,3,2,2,bishop,bishop,756,186,0,0,0,0,5,5,0,0,94,656,6,6,656,94,12.433862,86.772487,0.793651,0.793651,86.772487,12.433862,0,184,2,2,184,0,0.000000,98.924731,1.075269,1.075269,98.924731,0.000000,"wBa1,wBb2,bBc1,bBa3",
BBvBB,4,2,2,bishop,bishop,10920,3608,0,0,0,0,9,9,5,5,500,10412,8,8,10412,500,4.578755,95.347985,0.073260,0.073260,95.347985,4.578755,4,3596,8,8,3596,4,0.110865,99.667406,0.221729,0.221729,99.667406,0.110865,"wBb1,wBa2,bBd1,bBd3","wBd1,wBa4,bBb1,bBd3"
BBvBB,5,2,2,bishop,bishop,75900,30424,0,0,0,0,15,15,9,9,2646,73250,4,4,73250,2646,3.486166,96.508564,0.005270,0.005270,96.508564,3.486166,16,30404,4,4,30404,16,0.052590,99.934262,0.013148,0.013148,99.934262,0.052590,"wBc1,wBa3,bBa1,bBe3","wBe1,wBb2,bBe3,bBc5"
BBvBB,6,2,2,bishop,bishop,353430,162130,0,0,0,0,7,7,0,0,1232,352198,0,0,352198,1232,0.348584,99.651416,0.000000,0.000000,99.651416,0.348584,0,162130,0,0,162130,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBb1,wBd1,bBc2,bBf5",
BBvBB,7,2,2,bishop,bishop,1271256,644474,0,0,0,0,7,7,0,0,2316,1268940,0,0,1268940,2316,0.182182,99.817818,0.000000,0.000000,99.817818,0.182182,0,644474,0,0,644474,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wBb1,wBd1,bBc2,bBg6",
